,id,date,tweet,label
85,1341106589168586753,2020-12-21 19:41:42+00:00,"Added more $LUV to the long term portfolio. Don’t think we see below $40, but turbulence is expected throughout the weeks. 

$JETS $UAL $DAL $BA",DAL
86,1341092015526821890,2020-12-21 18:43:47+00:00,Reduced some short exposure. Still have $X puts and $twm. Picked up $jblu $dal and $fb long,DAL
87,1341090267890208769,2020-12-21 18:36:50+00:00,Bought $MSFT and $DAL even tho I said Id sit on my hands until 21,DAL
88,1341082254731186176,2020-12-21 18:05:00+00:00,"New to investing? Find high-quality companies that you can relate to &amp; understand their products

Mobile phone $AAPL
Desktop computer $CRM
Package $JD
Shopping cart  $WMT
Telephone $VZ 
Pill $ABBV
Airplane $DAL
Detective $SE
Automobile $TSLA 
Office building $SPG",DAL
89,1341068307840024579,2020-12-21 17:09:35+00:00,"$DAL $AAL $UAL CNBC negative on the airlines, big shock",DAL
90,1341055346580832256,2020-12-21 16:18:04+00:00,"Today I added to $CWH $GOGO $GBTC $XOM $DAL and $AAL
Stops hit on $BLDP
Used profits from the weekend to buy #Bitcoin",DAL
91,1341036950820708353,2020-12-21 15:04:58+00:00,$JBLU -2% $DAL -2.5% $UAL -2.7% $LUV -2.2%  $AAL -3.3% $SABR -4.78% -Airlines down on UK #COVID19 news; Weekend TSA throughput stats show declines of 57-59% Fri-Sun; similar to Thxgiving data despite incremt'l calls for less holiday travel;had pushed into -70's% earlier last week,DAL
92,1341025712459948032,2020-12-21 14:20:19+00:00,"Keep watch on airlines, bailout $ coming.. they should pop on market turning back up

Favs- $DAL $LUV and $ALK",DAL
93,1341024794754560001,2020-12-21 14:16:40+00:00,EUROPEAN MEDICINES AGENCY  NO EVIDENCE TO SUGGEST THAT VACCINE WON'T WORK AGAINST NEW VARIANT OF CORONAVIRUS | $DAL $ALK $JBLU $JETS $BYD $AAL $LUV $UAL $SAVE $NCLH $CCL $RCL $AIG $SPY $SPX $NDX $DKNG $PENN  $MRNA $NVAX $BABA $TSLA $APPS $JMIA $GOL,DAL
94,1341019890958950401,2020-12-21 13:57:11+00:00,"🔔
Most active stocks in today's pre-market trading
American $AAL
Carnival $CCL
Apple $AAPL
Tesla $TSLA
BofA $BAC
General Electric $GE
Norwegian $NCLH
Occidental $OXY
Ford $F
United $UAL
Wells $WFC
Boeing $BA
Delta $DAL
Exxon $XOM
Agios $AGIO
Moderna $MRNA
Pfizer $PFE
Citi $C",DAL
